"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"2274783","335327","1102","482","1","1","","","","","2016"
"2274784","335327","1146","208","1","1","","","","","2016"
"2274785","335327","1091","493","1","1","","","","","2016"
"2274786","335327","1094","212","1","1","","","","","2016"
"2274787","335327","1095","2.47","1","1","","","","","2016"
"2274788","335328","1051","0","1","1","","","","","2016"
"2274789","335328","1003","24.5","1","1","","","","","2016"
"2274790","335328","1004","1.32","1","1","","","","","2016"
"2274791","335328","1079","4.3","1","1","","","","","2016"
"2274792","335328","1009","37.8","1","1","","","","","2016"
"2274793","335328","1137","1110","1","1","","","","","2016"
"2274794","335328","1087","230","1","1","","","","","2016"
"2274795","335328","1097","28","1","1","","","","","2016"
"2274796","335328","1098","1.02","1","1","","","","","2016"
"2274797","335328","1089","4.15","1","1","","","","","2016"
"2274798","335328","1092","1570","1","1","","","","","2016"
"2274799","335328","1090","166","1","1","","","","","2016"
"2274800","335328","1101","2.34","1","1","","","","","2016"
"2274801","335328","1102","296","1","1","","","","","2016"
"2274802","335328","1146","197","1","1","","","","","2016"
"2274803","335328","1091","457","1","1","","","","","2016"
"2274804","335328","1094","202","1","1","","","","","2016"
"2274805","335328","1095","2.53","1","1","","","","","2016"
"2274806","335329","1051","0","1","1","","","","","2016"
"2274807","335329","1003","22.5","1","1","","","","","2016"
"2274808","335329","1004","1.62","1","1","","","","","2016"
"2274809","335329","1079","4.2","1","1","","","","","2016"
"2274810","335329","1009","39.4","1","1","","","","","2016"
"2274811","335329","1137","1140","1","1","","","","","2016"
"2274812","335329","1087","243","1","1","","","","","2016"
"2274813","335329","1097","30","1","1","","","","","2016"
"2274814","335329","1098","1.18","1","1","","","","","2016"
"2274815","335329","1089","4.67","1","1","","","","","2016"
"2274816","335329","1092","1470","1","1","","","","","2016"
"2274817","335329","1090","163","1","1","","","","","2016"
"2274818","335329","1101","2.38","1","1","","","","","2016"
"2274819","335329","1102","591","1","1","","","","","2016"
"2274820","335329","1146","333","1","1","","","","","2016"
"2274821","335329","1091","493","1","1","","","","","2016"
"2274822","335329","1094","229","1","1","","","","","2016"
"2274823","335329","1095","2.73","1","1","","","","","2016"
"2274824","335330","1051","0","1","1","","","","","2016"
"2274825","335330","1003","25.3","1","1","","","","","2016"
"2274826","335330","1004","1.31","1","1","","","","","2016"
"2274827","335330","1079","4.4","1","1","","","","","2016"
"2274828","335330","1009","36","1","1","","","","","2016"
"2274829","335330","1137","1110","1","1","","","","","2016"
"2274830","335330","1087","266","1","1","","","","","2016"
"2274831","335330","1097","24","1","1","","","","","2016"
"2274832","335330","1098","1.07","1","1","","","","","2016"
"2274833","335330","1089","4.12","1","1","","","","","2016"
"2274834","335330","1092","1440","1","1","","","","","2016"
"2274835","335330","1090","175","1","1","","","","","2016"
"2274836","335330","1101","2.12","1","1","","","","","2016"
"2274837","335330","1102","476","1","1","","","","","2016"
"2274838","335330","1146","278","1","1","","","","","2016"
"2274839","335330","1091","495","1","1","","","","","2016"
"2274840","335330","1094","220","1","1","","","","","2016"
"2274841","335330","1095","2.96","1","1","","","","","2016"
"2274842","335331","1051","0","1","1","","","","","2016"
"2274843","335331","1003","25.4","1","1","","","","","2016"
"2274844","335331","1004","1.55","1","1","","","","","2016"
"2274845","335331","1079","4.4","1","1","","","","","2016"
"2274846","335331","1009","37.8","1","1","","","","","2016"
"2274847","335331","1137","1250","1","1","","","","","2016"
"2274848","335331","1087","228","1","1","","","","","2016"
"2274849","335331","1097","32","1","1","","","","","2016"
"2274850","335331","1098","1.21","1","1","","","","","2016"
"2274851","335331","1089","5.33","1","1","","","","","2016"
"2274852","335331","1092","1550","1","1","","","","","2016"
"2274853","335331","1090","185","1","1","","","","","2016"
"2274854","335331","1101","1.93","1","1","","","","","2016"
"2274855","335331","1102","1240","1","1","","","","","2016"
"2274856","335331","1146","197","1","1","","","","","2016"
"2274857","335331","1091","566","1","1","","","","","2016"
"2274858","335331","1094","249","1","1","","","","","2016"
"2274859","335331","1095","3.68","1","1","","","","","2016"
"2274860","335332","1051","0","1","1","","","","","2016"
"2274861","335332","1003","26.2","1","1","","","","","2016"
"2274862","335332","1004","1.39","1","1","","","","","2016"
"2274863","335332","1079","4.5","1","1","","","","","2016"
"2274864","335332","1009","35.9","1","1","","","","","2016"
"2274865","335332","1137","1070","1","1","","","","","2016"
"2274866","335332","1087","210","1","1","","","","","2016"
"2274867","335332","1097","38","1","1","","","","","2016"
"2274868","335332","1098","1.22","1","1","","","","","2016"
"2274869","335332","1089","4.88","1","1","","","","","2016"
"2274870","335332","1092","1590","1","1","","","","","2016"
"2274871","335332","1090","194","1","1","","","","","2016"
"2274872","335332","1101","1.9","1","1","","","","","2016"
"2274873","335332","1102","1170","1","1","","","","","2016"
"2274874","335332","1146","215","1","1","","","","","2016"
"2274875","335332","1091","539","1","1","","","","","2016"
"2274876","335332","1094","243","1","1","","","","","2016"
"2274877","335332","1095","3.48","1","1","","","","","2016"
"2274878","335333","1051","0","1","1","","","","","2016"
"2274879","335333","1003","24.6","1","1","","","","","2016"
"2274880","335333","1004","1.62","1","1","","","","","2016"
"2274881","335333","1079","4.3","1","1","","","","","2016"
"2274882","335333","1009","38.3","1","1","","","","","2016"
"2274883","335333","1137","1250","1","1","","","","","2016"
"2274884","335333","1087","228","1","1","","","","","2016"
"2274885","335333","1097","42","1","1","","","","","2016"
"2274886","335333","1098","1.21","1","1","","","","","2016"
"2274887","335333","1089","5.3","1","1","","","","","2016"
"2274888","335333","1092","1530","1","1","","","","","2016"
"2274889","335333","1090","179","1","1","","","","","2016"
"2274890","335333","1101","2.11","1","1","","","","","2016"
"2274891","335333","1102","1280","1","1","","","","","2016"
"2274892","335333","1146","204","1","1","","","","","2016"
"2274893","335333","1091","528","1","1","","","","","2016"
"2274894","335333","1094","260","1","1","","","","","2016"
"2274895","335333","1095","3.53","1","1","","","","","2016"
"2274896","335334","1051","0","1","1","","","","","2016"
"2274897","335334","1003","24.3","1","1","","","","","2016"
"2274898","335334","1004","1.54","1","1","","","","","2016"
"2274899","335334","1079","4.4","1","1","","","","","2016"
"2274900","335334","1009","37.4","1","1","","","","","2016"
"2274901","335334","1137","1150","1","1","","","","","2016"
"2274902","335334","1087","236","1","1","","","","","2016"
"2274903","335334","1097","45","1","1","","","","","2016"
"2274904","335334","1098","1.2","1","1","","","","","2016"
"2274905","335334","1089","5.02","1","1","","","","","2016"
"2274906","335334","1092","1530","1","1","","","","","2016"
"2274907","335334","1090","188","1","1","","","","","2016"
"2274908","335334","1101","2.09","1","1","","","","","2016"
"2274909","335334","1102","1050","1","1","","","","","2016"
"2274910","335334","1146","202","1","1","","","","","2016"
"2274911","335334","1091","524","1","1","","","","","2016"
"2274912","335334","1094","238","1","1","","","","","2016"
"2274913","335334","1095","3.45","1","1","","","","","2016"
"2274914","335335","1051","0","1","1","","","","","2016"
"2274915","335335","1003","22.8","1","1","","","","","2016"
"2274916","335335","1004","1.59","1","1","","","","","2016"
"2274917","335335","1079","4.3","1","1","","","","","2016"
"2274918","335335","1009","39.6","1","1","","","","","2016"
"2274919","335335","1137","1300","1","1","","","","","2016"
"2274920","335335","1087","229","1","1","","","","","2016"
"2274921","335335","1097","26","1","1","","","","","2016"
"2274922","335335","1098","1.24","1","1","","","","","2016"
"2274923","335335","1089","4.45","1","1","","","","","2016"
"2274924","335335","1092","1610","1","1","","","","","2016"
"2274925","335335","1090","184","1","1","","","","","2016"
"2274926","335335","1101","2.17","1","1","","","","","2016"
"2274927","335335","1102","1260","1","1","","","","","2016"
"2274928","335335","1146","205","1","1","","","","","2016"
"2274929","335335","1091","550","1","1","","","","","2016"
"2274930","335335","1094","255","1","1","","","","","2016"
"2274931","335335","1095","3.65","1","1","","","","","2016"
"2274932","335336","1051","0","1","1","","","","","2016"
"2274933","335336","1003","24.5","1","1","","","","","2016"
"2274934","335336","1004","1.43","1","1","","","","","2016"
"2274935","335336","1079","4.2","1","1","","","","","2016"
"2274936","335336","1009","37.6","1","1","","","","","2016"
"2274937","335336","1137","1200","1","1","","","","","2016"
"2274938","335336","1087","277","1","1","","","","","2016"
"2274939","335336","1097","21","1","1","","","","","2016"
"2274940","335336","1098","1.22","1","1","","","","","2016"
"2274941","335336","1089","4.16","1","1","","","","","2016"
"2274942","335336","1092","1590","1","1","","","","","2016"
"2274943","335336","1090","200","1","1","","","","","2016"
"2274944","335336","1101","2.07","1","1","","","","","2016"
"2274945","335336","1102","1170","1","1","","","","","2016"
"2274946","335336","1146","176","1","1","","","","","2016"
"2274947","335336","1091","526","1","1","","","","","2016"
"2274948","335336","1094","248","1","1","","","","","2016"
"2274949","335336","1095","3.58","1","1","","","","","2016"
"2274950","335337","1051","0","1","1","","","","","2016"
"2274951","335337","1003","23","1","1","","","","","2016"
"2274952","335337","1004","1.87","1","1","","","","","2016"
"2274953","335337","1079","4.2","1","1","","","","","2016"
"2274954","335337","1009","40","1","1","","","","","2016"
"2274955","335337","1137","1250","1","1","","","","","2016"
"2274956","335337","1087","203","1","1","","","","","2016"
"2274957","335337","1097","73","1","1","","","","","2016"
"2274958","335337","1098","1.33","1","1","","","","","2016"
"2274959","335337","1089","5.49","1","1","","","","","2016"
"2274960","335337","1092","1530","1","1","","","","","2016"
"2274961","335337","1090","169","1","1","","","","","2016"
"2274962","335337","1101","2.5","1","1","","","","","2016"
"2274963","335337","1102","1080","1","1","","","","","2016"
"2274964","335337","1146","312","1","1","","","","","2016"
"2274965","335337","1091","530","1","1","","","","","2016"
"2274966","335337","1094","265","1","1","","","","","2016"
"2274967","335337","1095","3.54","1","1","","","","","2016"
"2274968","335338","1051","0","1","1","","","","","2016"
"2274969","335338","1003","25","1","1","","","","","2016"
"2274970","335338","1004","1.69","1","1","","","","","2016"
"2274971","335338","1079","4.3","1","1","","","","","2016"
"2274972","335338","1009","37.9","1","1","","","","","2016"
"2274973","335338","1137","1240","1","1","","","","","2016"
"2274974","335338","1087","228","1","1","","","","","2016"
"2274975","335338","1097","54","1","1","","","","","2016"
"2274976","335338","1098","1.2","1","1","","","","","2016"
"2274977","335338","1089","5.74","1","1","","","","","2016"
"2274978","335338","1092","1530","1","1","","","","","2016"
"2274979","335338","1090","168","1","1","","","","","2016"
"2274980","335338","1101","2.36","1","1","","","","","2016"
"2274981","335338","1102","1110","1","1","","","","","2016"
"2274982","335338","1146","209","1","1","","","","","2016"
"2274983","335338","1091","531","1","1","","","","","2016"
"2274984","335338","1094","265","1","1","","","","","2016"
"2274985","335338","1095","3.66","1","1","","","","","2016"
"2274986","335339","1051","0","1","1","","","","","2016"
"2274987","335339","1003","23.9","1","1","","","","","2016"
"2274988","335339","1004","1.5","1","1","","","","","2016"
"2274989","335339","1079","4.1","1","1","","","","","2016"
"2274990","335339","1009","39","1","1","","","","","2016"
"2274991","335339","1137","1060","1","1","","","","","2016"
"2274992","335339","1087","176","1","1","","","","","2016"
"2274993","335339","1097","31","1","1","","","","","2016"
"2274994","335339","1098","1.31","1","1","","","","","2016"
"2274995","335339","1089","4.85","1","1","","","","","2016"
"2274996","335339","1092","1470","1","1","","","","","2016"
"2274997","335339","1090","182","1","1","","","","","2016"
"2274998","335339","1101","1.86","1","1","","","","","2016"
"2274999","335339","1102","408","1","1","","","","","2016"
"2275000","335339","1146","287","1","1","","","","","2016"
"2275001","335339","1091","488","1","1","","","","","2016"
"2275002","335339","1094","227","1","1","","","","","2016"
"2275003","335339","1095","3.5","1","1","","","","","2016"
"2275004","335340","1051","0","1","1","","","","","2016"
