"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"361624","784013","2","1001","","broccoli, spinach, peppers, onions, and other vegetables"
"373876","784013","","1002","","Moisture change: -12.0%"
"376385","784013","","999","Fortification identifier code","2a"
"385990","784013","","999","WWEIA Category code","2502"
"402373","784013","","999","WWEIA Category description","Eggs and omelets"
"361625","784014","1","1001","","peppers, onions, and other vegetables"
"361626","784014","2","1001","","nonstick or cooking spray"
"373877","784014","","1002","","Moisture change: -12.0%"
"376386","784014","","999","Fortification identifier code","2a"
"385991","784014","","999","WWEIA Category code","2502"
"402374","784014","","999","WWEIA Category description","Eggs and omelets"
"361627","784015","1","1001","","peppers, onions, and other vegetables"
"373878","784015","","1002","","Moisture change: -12.0%"
"376387","784015","","999","Fortification identifier code","2a"
"385992","784015","","999","WWEIA Category code","2502"
"402375","784015","","999","WWEIA Category description","Eggs and omelets"
"361628","784016","1","1001","","peppers, onions, and other vegetables"
"373879","784016","","1002","","Moisture change: -12.0%"
"376388","784016","","999","Fortification identifier code","2a"
"385993","784016","","999","WWEIA Category code","2502"
"402376","784016","","999","WWEIA Category description","Eggs and omelets"
"361629","784017","1","1001","","any type of meat"
"361630","784017","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361631","784017","3","1001","","chicken, turkey, seafood, fish"
"361632","784017","4","1001","","peppers, onions, and other vegetables"
"361633","784017","9","1001","","Spanish omelet with meat"
"361634","784017","10","1001","","nonstick or cooking spray"
"373880","784017","","1002","","Moisture change: -12.0%"
"376389","784017","","999","Fortification identifier code","2a"
"385994","784017","","999","WWEIA Category code","2502"
"402377","784017","","999","WWEIA Category description","Eggs and omelets"
"361635","784018","1","1001","","any type of meat"
"361636","784018","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361637","784018","3","1001","","chicken, turkey, seafood, fish"
"361638","784018","4","1001","","peppers, onions, and other vegetables"
"361639","784018","9","1001","","Spanish omelet with meat"
"373881","784018","","1002","","Moisture change: -12.0%"
"376390","784018","","999","Fortification identifier code","2a"
"385995","784018","","999","WWEIA Category code","2502"
"402378","784018","","999","WWEIA Category description","Eggs and omelets"
"361640","784019","1","1001","","any type of meat"
"361641","784019","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361642","784019","3","1001","","chicken, turkey, seafood, fish"
"361643","784019","4","1001","","peppers, onions, and other vegetables"
"361644","784019","9","1001","","Spanish omelet with meat"
"373882","784019","","1002","","Moisture change: -12.0%"
"376391","784019","","999","Fortification identifier code","2a"
"385996","784019","","999","WWEIA Category code","2502"
"402379","784019","","999","WWEIA Category description","Eggs and omelets"
"361645","784020","1","1001","","any type of meat"
"361646","784020","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361647","784020","3","1001","","chicken, turkey, seafood, fish"
"361648","784020","4","1001","","broccoli, spinach, peppers, onions, and other vegetables"
"361649","784020","10","1001","","nonstick or cooking spray"
"373883","784020","","1002","","Moisture change: -12.0%"
"376392","784020","","999","Fortification identifier code","2a"
"385997","784020","","999","WWEIA Category code","2502"
"402380","784020","","999","WWEIA Category description","Eggs and omelets"
"361650","784021","1","1001","","any type of meat"
"361651","784021","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361652","784021","3","1001","","chicken, turkey, seafood, fish"
"361653","784021","4","1001","","broccoli, spinach, peppers, onions, and other vegetables"
"373884","784021","","1002","","Moisture change: -12.0%"
"376393","784021","","999","Fortification identifier code","2a"
"385998","784021","","999","WWEIA Category code","2502"
"402381","784021","","999","WWEIA Category description","Eggs and omelets"
"361654","784022","1","1001","","any type of meat"
"361655","784022","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361656","784022","3","1001","","chicken, turkey, seafood, fish"
"361657","784022","4","1001","","broccoli, spinach, peppers, onions, and other vegetables"
"373885","784022","","1002","","Moisture change: -12.0%"
"376394","784022","","999","Fortification identifier code","2a"
"385999","784022","","999","WWEIA Category code","2502"
"402382","784022","","999","WWEIA Category description","Eggs and omelets"
"361658","784023","1","1001","","any type of meat"
"361659","784023","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361660","784023","3","1001","","chicken, turkey, seafood, fish"
"361661","784023","4","1001","","broccoli, spinach, peppers, onions, and other vegetables"
"361662","784023","10","1001","","nonstick or cooking spray"
"373886","784023","","1002","","Moisture change: -12.0%"
"376395","784023","","999","Fortification identifier code","2a"
"386000","784023","","999","WWEIA Category code","2502"
"402383","784023","","999","WWEIA Category description","Eggs and omelets"
"361663","784024","1","1001","","any type of meat"
"361664","784024","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361665","784024","3","1001","","chicken, turkey, seafood, fish"
"361666","784024","4","1001","","broccoli, spinach, peppers, onions, and other vegetables"
"373887","784024","","1002","","Moisture change: -12.0%"
"376396","784024","","999","Fortification identifier code","2a"
"386001","784024","","999","WWEIA Category code","2502"
"402384","784024","","999","WWEIA Category description","Eggs and omelets"
"361667","784025","1","1001","","any type of meat"
"361668","784025","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361669","784025","3","1001","","chicken, turkey, seafood, fish"
"361670","784025","4","1001","","broccoli, spinach, peppers, onions, and other vegetables"
"373888","784025","","1002","","Moisture change: -12.0%"
"376397","784025","","999","Fortification identifier code","2a"
"386002","784025","","999","WWEIA Category code","2502"
"402385","784025","","999","WWEIA Category description","Eggs and omelets"
"361671","784026","1","1001","","any type of meat"
"361672","784026","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361673","784026","3","1001","","chicken, turkey, seafood, fish"
"361674","784026","4","1001","","peppers, onions, and other vegetables"
"361675","784026","9","1001","","Western omelet"
"361676","784026","10","1001","","nonstick or cooking spray"
"373889","784026","","1002","","Moisture change: -12.0%"
"376398","784026","","999","Fortification identifier code","2a"
"386003","784026","","999","WWEIA Category code","2502"
"402386","784026","","999","WWEIA Category description","Eggs and omelets"
"361677","784027","1","1001","","any type of meat"
"361678","784027","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361679","784027","3","1001","","chicken, turkey, seafood, fish"
"361680","784027","4","1001","","peppers, onions, and other vegetables"
"361681","784027","9","1001","","Western omelet"
"373890","784027","","1002","","Moisture change: -12.0%"
"376399","784027","","999","Fortification identifier code","2a"
"386004","784027","","999","WWEIA Category code","2502"
"402387","784027","","999","WWEIA Category description","Eggs and omelets"
"361682","784028","1","1001","","any type of meat"
"361683","784028","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361684","784028","3","1001","","chicken, turkey, seafood, fish"
"361685","784028","4","1001","","peppers, onions, and other vegetables"
"361686","784028","9","1001","","Western omelet"
"373891","784028","","1002","","Moisture change: -12.0%"
"376400","784028","","999","Fortification identifier code","2a"
"386005","784028","","999","WWEIA Category code","2502"
"402388","784028","","999","WWEIA Category description","Eggs and omelets"
"361687","784029","1","1001","","any type of meat"
"361688","784029","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361689","784029","3","1001","","chicken, turkey, seafood, fish"
"361690","784029","4","1001","","peppers, onions, and other vegetables"
"361691","784029","9","1001","","Spanish omelet with cheese and meat"
"361692","784029","10","1001","","nonstick or cooking spray"
"373892","784029","","1002","","Moisture change: -12.0%"
"376401","784029","","999","Fortification identifier code","2a"
"386006","784029","","999","WWEIA Category code","2502"
"402389","784029","","999","WWEIA Category description","Eggs and omelets"
"361693","784030","1","1001","","any type of meat"
"361694","784030","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361695","784030","3","1001","","chicken, turkey, seafood, fish"
"361696","784030","4","1001","","peppers, onions, and other vegetables"
"361697","784030","9","1001","","Spanish omelet with cheese and meat"
"373893","784030","","1002","","Moisture change: -12.0%"
"376402","784030","","999","Fortification identifier code","2a"
"386007","784030","","999","WWEIA Category code","2502"
"402390","784030","","999","WWEIA Category description","Eggs and omelets"
"361698","784031","1","1001","","any type of meat"
"361699","784031","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361700","784031","3","1001","","chicken, turkey, seafood, fish"
"361701","784031","4","1001","","peppers, onions, and other vegetables"
"361702","784031","9","1001","","Spanish omelet with cheese and meat"
"373894","784031","","1002","","Moisture change: -12.0%"
"376403","784031","","999","Fortification identifier code","2a"
"386008","784031","","999","WWEIA Category code","2502"
"402391","784031","","999","WWEIA Category description","Eggs and omelets"
"361703","784032","1","1001","","any type of meat"
"361704","784032","2","1001","","ham, bacon, pork, sausage, chorizo, hot dogs, beef"
"361705","784032","3","1001","","chicken, turkey, seafood, fish"
"361706","784032","4","1001","","broccoli, spinach, peppers, onions, and other vegetables"
"361707","784032","10","1001","","nonstick or cooking spray"
"373895","784032","","1002","","Moisture change: -12.0%"
"376404","784032","","999","Fortification identifier code","2a"
"386009","784032","","999","WWEIA Category code","2502"
"402392","784032","","999","WWEIA Category description","Eggs and omelets"
